"hashtag","count","scraped_datetime","code","pk","alt","us_username","us_full_name","commerciality_status","like_count","comment_count","text","created_at_utc","type","parent_code","loc_short_name","loc_name","loc_lat","loc_lng"
,,,"Ckt9XW1sBHW","2967297615415218646","Photo by Leroy Merlin SJCampos in São José dos Campos. May be an image of 2 people and text that says 'FESTA DA BRICOLAGEM SUACASA SUA CASA COM TODAS AS OFERTAS LEROY3 LEROWVERLIN MERLIN'.","leroymerlinsjc","Leroy Merlin SJCampos","not_commercial",15,0,"A maior festa da LEROY MERLIN chegou e essa é a oportunidade ideal para você renovar a
sua casa com todas as ofertas.
São diversas oportunidades disponíveis durante a Festa da Bricolagem😉
.
Acesse a aba “Festa da Bricolagem” no link da bio e confira!
.
#LEROYMERLIN #LEROYMERLINBrasil #FestaDaBricolagem #Descontos #MelhoresPrecos
#Oportunidades",1667949463000,"post",,"São José dos Campos","São José dos Campos",-23.178888888889,-45.886944444444
,,,"Cksvl7YKvBQ","2966955569093210192","Photo by Ma maison propre in Region Centre. May be an image of 1 person, sink and indoor.","mamaisonpropre","Ma maison propre","not_commercial",5,0,"Voici comment j'ai décidé d'aménager la pièce aveugle de ma maison. 
Mes enfants apprécient de pouvoir prendre un bains de temps de temps.

Réel disponible ✅ 

#bain #bains #baignoire #salledebain #salledebainstyle #salledebains #vert #pièceaveugle #deco #ideedeco #ikea #douche #piecedeau #tomettes #leroymerlin #baignoiremurale",1667976904000,"post",,"Region Centre","Region Centre",48.431273717478,1.9036649912613
,,,"CkDFxn4Ms5a","2955231180790877786","Photo by Le journal d’une rénovation on October 23, 2022. May be an image of indoor., Photo by Le journal d’une rénovation on October 23, 2022. May be an image of indoor., Photo by Le journal d’une rénovation on October 23, 2022. May be an image of indoor., Photo by Le journal d’une rénovation on October 23, 2022. May be an image of indoor.","lesgarsdebizeux","Le journal d’une rénovation","not_commercial",16,2,"Étape 1 • Abattre les cloisons [suite]

Toutes les cloisons sont rapidement cassées et évacuées grâce à l’aide de la famille et des amis 🥰

#maison #renovation #renovationmaison #reno#teamrenovation#travaux#autorenovation#projet #chantier #chantiermaison #renovations #autoreno #travauxmaison #travauxrenovation #travauxencours #travauxrénovation #rénovations #rénovation #leroymerlin #leroy  #chantierencours",1667983043000,"post",,,,,
,,,,"17899585679680052",,"geoffrey_minaud","Geoffrey",,,,"Sur la première photo, on dirait qu'il y a un fantôme dans le couloir ! 😱",1666559086000,"comment","CkDFxn4Ms5a",,,,
,,,,"17970393382763250",,"lesgarsdebizeux","Le journal d’une rénovation",,,,"@geoffrey_minaud où ça ? 😧",1666587132000,"comment","CkDFxn4Ms5a",,,,
,,,"Ckt7luFrSFw","2967289806359175536","Photo by meus_livros_AP on November 08, 2022. May be a Twitter screenshot of 1 person and text that says 'anne @popydsneer entenda o curioso caso da bookstan que não lembra a última vez que terminou de ler algum livro'.","meus_livros_ap","meus_livros_AP","not_commercial",344,3,"🥲
.
.
.
Créditos:@apenasumleitoroficial 
.
.
.
#amoleer #aestheticart #acincopassosdevocê #aelingalathynius #aseleção #tronodevidro #estilhaçame #fanficmemes #frombloodandashfanart #cortedenevoaefuria #cortedechamasprateadas #cortedegeloeestrelas #casadeterraesangue #cidadedaluacrescente #corteasaseruinas #cortedeespinhoserosa #tronodevidro #maxonschreave #rainhadascinzas #principecruel #huntathalar #brycequinlan #leroymerlin #lerfazbem #bookgrambr #book",1667948532000,"post",,,,,
,,,,"17911688888647883",,"meus_livros_ap","meus_livros_AP",,,,"@alexandre_ssilva412 😂😂❤️",1667949365000,"comment","Ckt7luFrSFw",,,,
,,,,"18241834762121500",,"jvitoriasantos","Jai",,,,"Lembro sim, chorei igual uma abandonada",1667953980000,"comment","Ckt7luFrSFw",,,,
,,,"Ckt4DrFuoNf","2967274272537084767","Photo by Proba Reformas E Construções in Jacarepaguá, Rio De Janeiro-Rj - Brazil with @tintascoral, and @tintas_suvinil. May be an image of text that says 'SIGNIFICADO DO AZUL Cor fria, causa impressão de profundidade no ambiente. Pode estimular serenidade, paz e repouso. Geralmente utilizado em quartos. Proba Reformas E Construções'.","probareformaseconstrucoes10","Proba Reformas E Construções","not_commercial",11,0,"Boa noite,  o 🔵 é uma cor com sensação refrescante podendo ser utilizada em lugares quentes. Em lugares gelados deve ser evitada pois aumenta a sensação de tristeza e frio. 🔶SOLICITE UM ORÇAMENTO para renovar a cor do seu ambiente!! 📲(021)98350-6568 #riodejaneiro #cores #pintura #dicas #serviçosparacasa #pintor #painter #azul #quartos #empresa #casas #casa #casasmodernas #pinturadeparede #pinturas #tinta #tintassuvinil #tintascoral #leroymerlin #construção #construcaocivil #engenhariacivil #arquitetura #arquiteturadeinteriores #interiores #engenheirocivil #engenharia #obra #reforma #parede",1667946680000,"post",,"Jacarepaguá","Jacarepaguá, Rio De Janeiro-Rj - Brazil",-22.973757279682,-43.414317822914
,,,"Ckt2V2nsRWb","2967266725775611291","Photo by Bruno Martins on November 08, 2022. May be an image of 2 people and outdoors., Photo by Bruno Martins on November 08, 2022. May be an image of text that says 'LEROY MERLIN PRO FAZEMOS CRESCER O SEU NEGÓCIO DESCUBRA TODAS AS VANTAGENS DE TERALEROY MERLIN COMO PARCEIRA'.","brunomartins_leroymerlin","Bruno Martins","not_commercial",1,0,"Leroy Merlin Pro

Hoje tive o privilégio de estar com um alguém que é mais do que um cliente, um parceiro ou amigo.

Não resisti em dar-lhe uns brindes, que estavam prometidos já algum tempo.😁

#pladurcriativo
#makita
#guiaweber
#academiasaintgobain 

#LeroyMerlin a construir o mundo de amanhã

A Leroy Merlin é especialista na venda de artigos de bricolage, construção, decoração e jardim, com uma grande variedade de produtos e soluções para a sua casa.

#construcao #construcaocivil  #construção  #reforma #reformadecasa #remodelação #Estuque #gessocartonado #gesso #etics #isolamento #ceramica #tintas #pavimentos #conforto #ceramica #jardim #jardinagem",1667945780000,"post",,,,,
,,,"Ckt0bf_MixS","2967258317697723474","Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022. May be an image of indoor., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022. May be an image of indoor., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022. May be an image of indoor., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022. May be an image of indoor., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022. May be an image of indoor., Photo by Ana Travessa | Recuperação de Móveis on November 08, 2022. May be an image of text that says '~~~~~~ Obrigada pelo teu Amor Obrigada pela tua Opinião Obrigada por Partilhares Obrigada por me Guardares contigo nanalines'.","nanaline.pt","Ana Travessa | Recuperação de Móveis","not_commercial",158,11,"🦋APAIXONEI POR ESTA CAMA🤍

Mais alguém desse lado que tenha ficado rendido a este Resultado final? 🙋‍♀️🙋‍♂️

Os Clientes optaram por um verde turquesa com efeito envelhecido intenso e que escolha maravilhosa! 🤩🥰😍

Muito Obrigada pela confiança e carinho 🙏🏻

Este Trabalho foi 85% realizado pela @joana.ribeiro.9990 e pela @jessie_moraesj 👏🏻
Relembro que as Freelancers da Nanaline têm Formação comigo para estarem aptas à realização de todas as Tarefas de Recuperação de cada peça 👌🏻 

Também ficaste com ideias para recuperar a tua Cama? 🤗

We are made to Fly 🦋

#recuperaçãodemóveis #móveis #sustentabilidade #casa #homesweethome #transformarvelhoemnovo #beforeandafter #furniturerestoration #decoração #pintar #wearemadetofly #nuncafoisósobremóveis #dolixoaoluxo #woodenfurniture #furniture #paiting #homedecor #renovar #darvida #moveisrecuperados #feitocomamor #reusereducerecycle #dicasdananaline #leroymerlin #workshop #dolixoaoluxo #motivação #salvarmóveissalvarvidas #liveslivres #natal #christmas",1667947076000,"post",,,,,
,,,,"17973611083878608",,"helena.diniz.9003","Helena Diniz",,,,"👏😍",1667988411000,"comment","Ckt0bf_MixS",,,,
,,,,"17842663922891371",,"mariafernanda1081","Maria Fernanda",,,,"Gosto muito👏👏👏😍",1668031221000,"comment","Ckt0bf_MixS",,,,
,,,"Ckt0F-vJ5wa","2967256838886104090","Photo by idê arquitetura on November 08, 2022. May be an image of 1 person and text that says 'IDÊ Significado dag cores PARTE |'., Photo by idê arquitetura on November 08, 2022. May be an image of indoor and text that says 'VERMELHO Essa é uma cor estimulante, associada a emoções explosivas como paixão e raiva. É cor do sangue, e por isso simboliza força, vitória e liderança Por outro lado, por ser tão intensa também é associada à agressividade e aos conflitos. IDÊ guitetus degig'., Photo by idê arquitetura on November 08, 2022. May be an image of text that says 'QUANDO USAR O VERMELHO? O vermelho, se mal aplicado pode parecer arrogante mas se utilizado com sutileza pode criar uma experiência ambiental única. O ideal é usar toques de vermelho em espaços de cores mais neutras com O intuito de chamar a atenção das pessoas para objetos ou elementos específicos'., Photo by idê arquitetura on November 08, 2022. May be an image of furniture and text that says 'LARANJA É símbolo de coragem, gentileza, criatividade e otimismo. Costuma ser associada à equilíbrio de emoções. Reflete calor, excitação, entusiasmo, mudança, expansão e dinamismo. IDÊ Ê guitetusa desig'., Photo by idê arquitetura on November 08, 2022. May be an image of 1 person and text that says 'QUANDO USAR O LARANJA? Embora incomuns, os usos arquitetônicos da cor laranja podem criar espaços calmantes, luminosos e amigáveis Ideal para ambientes de aprendizado uma vez intensifica a comunicação entre os indivíduos e aumenta a percepção de entusiasmo e criatividade. 1'., Photo by idê arquitetura on November 08, 2022. May be an image of bedroom and text that says 'AMARELO Transmite luz, energia e calor. É símbolo de criatividade e juventude, além de irradiar alegria. Torna os ambientes descontraídos. leves e É culturalmente prosperidade material. associada à IDÊ Ê guitetara desiy'., Photo by idê arquitetura on November 08, 2022. May be an image of text that says 'QUANDO USAR Ο AMARELO? Pode ser usado em todo o espaço por ser uma cor clara. Devido às suas associações amigáveis, é usado comumente em espaços infantis, como creches e jardins de infância Seu brilho é propício para fazer com que qualquer local mais cinza ou escuro pareça instantaneamente mais animado.'.","ide.arquitetura.design","idê arquitetura","not_commercial",32,10,"Significado das cores | Parte I 💡🌈

Quais são as próximas cores que vocês querem ver por aqui? 

Conta pra gente aqui nos comentários ✨🧡

.

#psicologiadascores #texturasycolores #arquitetura #diversidade #pendentes #iluminacaonatural #detalhes #bemcolar #tokstok #pendure #arquiteturadeinteriores #leroymerlin #designdeinteriores #tintasuvinil",1668098424000,"post",,,,,
,,,,"17976027265831261",,"vitormattiolli","Vitor Mattioli",,,,"interessante ❤️",1668036162000,"comment","Ckt0F-vJ5wa",,,,
,,,,"18074381509320925",,"vitormattiolli","Vitor Mattioli",,,,"faz um do verde",1668036179000,"comment","Ckt0F-vJ5wa",,,,
,,,"Cktzj8ZuWoq","2967254499916868138","Photo by PERFECT INSTALAÇÃO ⚡ on November 08, 2022. May be an image of indoor., Photo by PERFECT INSTALAÇÃO ⚡ on November 08, 2022. May be an image of indoor., Photo by PERFECT INSTALAÇÃO ⚡ on November 08, 2022. May be an image of indoor., Photo by PERFECT INSTALAÇÃO ⚡ on November 08, 2022. May be an image of indoor.","perfectinstalacao","PERFECT INSTALAÇÃO ⚡","not_commercial",11,1,"Piso vinílico @tarkettbrasil Injoy Tulipa
.
Shoooow 👏🏼✅

#arquitetos #engenhariacivil #engenharia #pisos #pisoslaminados #pisoserevestimentos #pisosvinílicos #laminado #leroymerlin #obrasereformas #obramax #perfect_instalacao #design #rodapé #santaluzia #tarkett #durafloor #duratex #eucafloor #ospefloor #ospefloorvinilico #carpet #paviflex #vinilicoclick #obras #reformasresidencia #predio",1667944323000,"post",,"Ermelino Matarazzo","Ermelino Matarazzo",-23.4887,-46.468
,,,,"17844699806884001",,"nadia.svieira","Nadia Vieira | LM Construtora 🏠🏗🧱🔨",,,,"👏👏👏👏👏👏👏👏",1667944502000,"comment","Cktzj8ZuWoq",,,,
,,,"CktyUHfpWxG","2967249014269242438","Photo by Leroy Merlin São José SC on November 08, 2022. May be an image of 1 person and text that says 'A Leroy Merlin tooodos abre os dias para atender você! Segunda a sábado das 8h às 22h Domingo das 10h às 20h LEROY MERLIN SãoJosé'.","leroymerlinsaojosesc","Leroy Merlin São José SC","not_commercial",8,0,"Todo dia é um bom dia para conferir as novidades e ofertas da Leroy Merlin!

Confira o nosso horário de funcionamento e programe-se para conhecer de perto as soluções que temos para a sua casa!💚

📍 Rodovia BR-101 KM 210 - São José - SC, 88106-100. 

leroymerlin.com.br ✨ 

#leroymerlin #leroymerlinsc #leroymerlinsãojosé #florianópolis #sãojosé #palhoça #biguaçu",1667943669000,"post",,,,,
,,,"Cktwl3NsNtZ","2967241437645691737","Photo shared by Cléa on November 08, 2022 tagging @alinea, @rugvista, @ikea, @leroymerlin, @but, and @sklum.welovedesign_fr. May be an image of living room.","cleadventures","Cléa","not_commercial",80,0,"🌛 Ma passion : changer les meubles de place!!🌜
Malheureusement dans des petits espaces c'est plus difficile c'est vrai, mais pas impossible et ça fait du bien !!!!
.
.
#home#myhome#homework#homedecor#homesweethome#homemade#diy#diyhomedecor#livingroom#desenio#leroymerlin#alinea#maisondumonde#decoration#decorationinterieur#cosy#interiordecor#interiordesign#interior#plant#plantlover#macrame#renovation#leroymerlinetmoi",1667942877000,"post",,,,,
,,,"Cktu4Vxspai","2967233911319598754","Photo by Bruno Martins on November 08, 2022., Photo by Bruno Martins on November 08, 2022. May be an image of indoor., Photo by Bruno Martins on November 08, 2022., Photo by Bruno Martins on November 08, 2022. May be an image of indoor., Photo by Bruno Martins on November 08, 2022. May be an image of text that says 'LEROY MERLIN PRO FAZEMOS CRESCER O SEU NEGÓCIO DESCUBRA TODAS AS VANTAGENS DE TERALEROY MERLIN COMO PARCEIRA'.","brunomartins_leroymerlin","Bruno Martins","not_commercial",3,0,"Leroy Merlin Pro

São poucos os que conhecem um dos melhores pavimentos do mercado.

Pavimento vinílico flutuante NOVOFLOOR SPC EXTREME DONANA

#LeroyMerlin a construir o mundo de amanhã

A Leroy Merlin é especialista na venda de artigos de bricolage, construção, decoração e jardim, com uma grande variedade de produtos e soluções para a sua casa.

#construcao #construcaocivil  #construção  #reforma #reformadecasa #remodelação #Estuque #gessocartonado #gesso #etics #isolamento #ceramica #tintas #pavimentos #conforto #ceramica #jardim #jardinagem",1667941869000,"post",,,,,
